,Title,Employee,Location,type,Expire_date,catogry
126,Officer Customer Verification - Trilingual,Dialog Finance PLC,Colombo,Full-Time,24/05/2022 ,accounting
127,Finance Director | Saudi Arabia,FHS Travels & Tours,"ForeignJob,Island...",Full-Time,24/05/2022 ,accounting
128,Trainee Restaurant Manager,Bakes By Bella,Colombo,Full-Time,23/05/2022 ,accounting
129,Junior Cashier & Accounts Assistant,The Colombo Picture Palace (Pvt) Ltd,Colombo,Full-Time,19/05/2022 ,accounting
130,Trainee Accounts Executive,SIMPLEBOOKS PVT LTD,Colombo,Full-Time,20/05/2022 ,accounting
131,Finance Executive - Katunayake | Male,Ceylon Waste Management Refinery (Private) Limited,"Gampaha,Colombo",Full-Time,23/05/2022 ,accounting
132,"Trainee - Finance, HR, Supply Chain & Logistics | Ekala, Ja Ela",Accenture Lanka,"Colombo,Gampaha",Full-Time,25/05/2022 ,accounting
133,Finance Executive,ODEL PLC,Colombo,Full-Time,23/05/2022 ,accounting
134,Senior Financial Analyst | AMW | Union Place,Associated Motorways (Pvt) Limited (AMW),Colombo,Full-Time,27/05/2022 ,accounting
135,Accounts Executive,Durdans Hospital,Colombo,Full-Time,22/05/2022 ,accounting
136,Accounts Executive,Hitachi Digital Payment Solutions Limited,Colombo,Full-Time,20/05/2022 ,accounting
137,Finance Manager,Lanka Building Material Corporation ,Colombo,Contract Basis,19/05/2022 ,accounting
138,Senior Business Development Officer / Business Development Executive / Senior Marketing Officer/ Marketing Officer - Male ,Singer Finance (Lanka) PLC,Kurunagala,Full-Time,18/05/2022 ,accounting
139,Current Vacancies ,Giga Foods Pvt Ltd,Colombo,Full-Time,20/05/2022 ,accounting
140,Group Management Accountant,Durdans Hospital,Colombo,Full-Time,20/05/2022 ,accounting
141,Senior Assistant - Financial Reporting,Nations Trust Bank,Colombo,Full-Time,19/05/2022 ,accounting
142,Business Analyst,HCL Technologies Lanka (Private) Limited,Colombo,Full-Time,19/05/2022 ,accounting
143,Junior Cashier | AMW Capital Leasing and Finance PLC | Kiribathgoda,AMW Capital Leasing & Finance PLC,Colombo,Full-Time,23/05/2022 ,accounting
144,Management Trainee/Analyst - EY Strategy and Transactions,Ernst & Young,Colombo,Full-Time,19/05/2022 ,accounting
145,Assistant Accountant | Bambalapitya,ACCHE (Private) Limited,Colombo,Full-Time,19/05/2022 ,accounting
146,Accounts Executive,Abans PLC,Gampaha,Full-Time,18/05/2022 ,accounting
147,Accounts Executive  | Peliyagoda,Abans PLC,Gampaha,Full-Time,18/05/2022 ,accounting
148,Internal Audit Executive - Gold Loans,Citizens Development Business Finance PLC (CDB),"Colombo,IslandWide",Full-Time,19/05/2022 ,accounting
149,Senior Cashier - Finance | AMW | Union Place,Associated Motorways (Pvt) Limited (AMW),Colombo,Full-Time,25/05/2022 ,accounting
150,ගණකාධිකාරි | Accountant - Kurunegala & Narammala,Dambadeniya Export Products Dev. CO. LTD,Kurunagala,Full-Time,18/05/2022 ,accounting
151,Finance Associate - Debtor Collections (Female Candidate Only) -  Homagama,Watercare Technologies (Pvt) Ltd,Colombo,Full-Time,18/05/2022 ,accounting
152,Senior Executive - Audit,Abans PLC,Colombo,Full-Time,18/05/2022 ,accounting
153,Third Party Risk Management - Case Advisor,HSBC Bank,Colombo,Full-Time,18/05/2022 ,accounting
154,Consulting D&A - SQL/TSQL + (SSIS and/or Informatica and/or Talend) ,EY Global Delivery Services,Colombo,Full-Time,18/05/2022 ,accounting
155,Fund Administration Supervisor ,HSBC Bank,Colombo,Full-Time,18/05/2022 ,accounting
156,Finance Associate - Stores Operation (Male Candidate Only),Watercare Technologies (Pvt) Ltd,Colombo,Full-Time,18/05/2022 ,accounting
157,MIS Executive,Abans PLC,Colombo,Full-Time,18/05/2022 ,accounting
158,Consulting D&A - Azure Data Engineer ,EY Global Delivery Services,Colombo,Full-Time,18/05/2022 ,accounting
159,Administrative Cum MIS Executive - E - Commerce,Abans PLC,Colombo,Full-Time,18/05/2022 ,accounting
160,Senior Accounting Associate,RR Donnelley Outsource (Pvt) Ltd​,Colombo,Full-Time,18/05/2022 ,accounting
161,Finance Officer,Gift Management International Private Limited,Colombo,Full-Time,18/05/2022 ,accounting
162,Accounts Executive - Female,Helios Ventures,Colombo,Full-Time,17/05/2022 ,accounting
163,Fund Administrators – HSBC Securities Services,HSBC Bank,Colombo,Full-Time,18/05/2022 ,accounting
164,Portfolio Manager ,Helios Ventures,Colombo,Full-Time,17/05/2022 ,accounting
165,Surgical Coordinator  (Customer Service),Vasan Healthcare Lanka (Pvt) Ltd,Colombo,Full-Time,18/05/2022 ,accounting
166,Junior Account Executive Cum Cashier - Colombo 3| කනිෂ්ඨ ගිණුම් විධායක සහ මුදල් අයකැමි -  කොළඹ 3,Abans Finance PLC,Colombo,Full-Time,20/05/2022 ,accounting
167,Associate Manager - Internal Audit - Insurance Sector,LOLC Holdings PLC,Colombo,Full-Time,18/05/2022 ,accounting
168,ERP Consultant -  Associate / Executive / Assistant Manager,Ernst & Young,Colombo,Full-Time,17/05/2022 ,accounting
169,Executive - Finance Corporate - LOLC Advanced Technologies Pvt Ltd,LOLC Holdings PLC,Colombo,Full-Time,18/05/2022 ,accounting
170,Management Trainee | Colombo,Citizens Development Business Finance PLC (CDB),Colombo,Full-Time,17/05/2022 ,accounting
171,Assistant Manager,The Jobhouse,Colombo,Full-Time,17/05/2022 ,accounting
172,Assistant Manager - Procurement and Supply Chain,Softlogic Restaurants Pvt Ltd,Colombo,Full-Time,17/05/2022 ,accounting
173,Senior Group Manager / Assistant Vice President,The Jobhouse,Colombo,Full-Time,17/05/2022 ,accounting
