,Title,Employee,Location,type,Expire_date,catogry
131,Executive / Senior Executive - Payroll,Abans PLC,Colombo,Full-Time,18/05/2022 ,retail
132,Trolly Pusher & Baggers - Part Time - Kurunegala,Softlogic GLOMARK,Kurunagala,Part-Time,18/05/2022 ,retail
133,Commi I/ Commi II / Commi III / Cashier - (Trainee/Experienced) - Kurunegala,Softlogic GLOMARK,Kurunagala,Full-Time,18/05/2022 ,retail
134,Commi I/ Commi II / Commi III / Cashier - (Trainee / Experienced) - Negombo,Softlogic GLOMARK,Gampaha,Full-Time,18/05/2022 ,retail
135,HR Business Partner,Abans PLC,Colombo,Full-Time,18/05/2022 ,retail
136,Mobile App Developer,Abans PLC,Colombo,Full-Time,18/05/2022 ,retail
137,Marketing Executive - Colombo City Centre,Abans PLC,Colombo,Full-Time,18/05/2022 ,retail
138,Commi I/ Commi II / Commi III / Cashier - (Trainee / Experienced) - CRFC,Softlogic GLOMARK,Colombo,Full-Time,18/05/2022 ,retail
139,Showroom Manager,Abans PLC,Colombo,Full-Time,18/05/2022 ,retail
140,Trolly Pusher & Baggers - Part Time - Kottawa,Softlogic GLOMARK,Colombo,Part-Time,18/05/2022 ,retail
141,Customer Service Assistant (Trainee / Experienced) - Negombo,Softlogic GLOMARK,Gampaha,Full-Time,18/05/2022 ,retail
142,Brand Executive,Softlogic GLOMARK,Colombo,Full-Time,18/05/2022 ,retail
143,Business Development Associate (B2B Gemstones and Jewellery),Sahl Holdings Pvt Ltd,Colombo,Full-Time,18/05/2022 ,retail
144,Executive Sales - Department of Air Conditioning,Rasangi Electricals & Products,Kurunagala,Full-Time,18/05/2022 ,retail
145,Junior Administration Executive,Abans PLC,Colombo,Full-Time,18/05/2022 ,retail
146,Trolly Pusher & Baggers - Part Time - Mount Lavania,Softlogic GLOMARK,Colombo,Part-Time,18/05/2022 ,retail
147,Retail Staff,JOEY CLOTHING PRIVATE LIMITED,Colombo,Contract Basis,18/05/2022 ,retail
148,Commi I/ Commi II / Commi III / Cashier - (Trainee / Experienced) - Malabe,Softlogic GLOMARK,Colombo,Full-Time,18/05/2022 ,retail
