,Title,Employee,Location,type,Expire_date,catogry
101,Marketing Executive,Emerging Media,Colombo,Full-Time,27/05/2022 ,sales
102,Senior Business Development Officers / Business Development Officers - Colombo,Nations Trust Bank,Colombo,Full-Time,27/05/2022 ,sales
103,External Trainers,Asia Asset Finance PLC,Colombo,Full-Time,27/05/2022 ,sales
104,Business Development Officer - Branch Sales (Western Zone),Nations Trust Bank,Colombo,Full-Time,27/05/2022 ,sales
105,Supermarket Manager,Nawaloka Hospitals PLC,Colombo,Full-Time,27/05/2022 ,sales
106,Sales Executive | Negombo,Softlogic Retail (Pvt) Ltd,Gampaha,Full-Time,27/05/2022 ,sales
107,Trainee Business Development Officer -  Colombo,Nations Trust Bank,Colombo,Full-Time,27/05/2022 ,sales
108,Operations Manager - Customer Relationship Management,Company Name Withheld 250,Colombo,Full-Time,27/05/2022 ,sales
109,Junior Operations Assistant  | Kandy,Citizens Development Business Finance PLC (CDB),Kandy,Full-Time,27/05/2022 ,sales
110,SEO Specialist,BA Training Group,Colombo,Full-Time,27/05/2022 ,sales
111,ERP Executive,Ideal Group,Colombo,Full-Time,27/05/2022 ,sales
112,Assistant Manager - Marketing - Kurunegala,Surado Campus (Pvt) Ltd,Kurunagala,Full-Time,27/05/2022 ,sales
113,Stores Assistant - Rathmalana/Yakkala,Ideal Group,"Colombo,Gampaha",Full-Time,27/05/2022 ,sales
114,Account Manager - Enterprise Digital Engagement,Dialog Axiata PLC,Colombo,Full-Time,30/05/2022 ,sales
115,Account Manager - Data Center and Cloud Services,Dialog Axiata PLC,Colombo,Full-Time,30/05/2022 ,sales
116,Executive - Academic Programs Management | Battaramulla,BA Training Group,Colombo,Full-Time,27/05/2022 ,sales
117,Sales Associates - Col 04 ,BIMA Lanka Insurance Brokers (Pvt) Ltd,Colombo,Full-Time,19/05/2022 ,sales
118,Business Development Manager,Dialog Axiata PLC,Colombo,Full-Time,17/05/2022 ,sales
119,Customer Service Executive,BA Training Group,Colombo,Full-Time,27/05/2022 ,sales
120,Customer Service Executive,First Notch (Pvt) Ltd,Colombo,Full-Time,26/05/2022 ,sales
121,Salesforce Consultant / Lead ,Creative Software,Colombo,Full-Time,26/05/2022 ,sales
122,Sales Executive,Ideal Group,"Anuradhapura,Badull...",Full-Time,27/05/2022 ,sales
123,Intern – Marketing,Unilever Sri Lanka,Colombo,Full-Time,27/05/2022 ,sales
124,Sales Executive (Male) - Ja Ela,D-Blaq Clothing,Gampaha,Full-Time,26/05/2022 ,sales
125,Junior Business Development Executive  - Female | Colombo,Medicheks Colombo (Pvt) Ltd,Colombo,Full-Time,26/05/2022 ,sales
126,Executive  Assistant ,Emergen Life Sciences (Pvt) Ltd,Colombo,Full-Time,26/05/2022 ,sales
127,Collections Manager/ Head Manager/ Head Recoveries,A V Business Solutions Private Limited,Colombo,Full-Time,27/05/2022 ,sales
128,Student Counsellors / Assistant Manager - Marketing,Australasian Academy,Colombo,Full-Time,27/05/2022 ,sales
129,EY Brand Marketing and  Communications - Executive  ,Ernst & Young,Colombo,Full-Time,26/05/2022 ,sales
130,Sales Executives - Lifestyle Brands,Abans PLC,Colombo,Full-Time,26/05/2022 ,sales
131,Business Development Associates (Credit Cards & Personal Loans) - Colombo,HSBC Sri Lanka,Colombo,Full-Time,26/05/2022 ,sales
132,Senior Sales Executive - B2B Corporate Sales,CareerCo Jobs,Colombo,Full-Time,26/05/2022 ,sales
133,Marketing Officer - Leasing,LOLC Development Finance,Colombo,Full-Time,26/05/2022 ,sales
134,Tele Sales & Marketing Executives - (Female/Male),Global Processing Services Pvt Ltd,Colombo,Full-Time,26/05/2022 ,sales
135,Management Trainee - Colombo / Gampaha/ Negombo,Citizens Development Business Finance PLC (CDB),"Colombo,Gampaha",Full-Time,26/05/2022 ,sales
136,Overseas Students Counselors,AIA Holdings (Pvt) Ltd,Colombo,Full-Time,26/05/2022 ,sales
137,Marketing Executive,AIA Holdings (Pvt) Ltd,Colombo,Full-Time,26/05/2022 ,sales
138,Agency Manager / Field Manager / Regional Sales Manager / Senior Regional Sales Manager,Company Name Withheld 524,Colombo,Full-Time,26/05/2022 ,sales
139,Sales Executive ,Adams Décor (Pvt) Ltd,Colombo,Full-Time,26/05/2022 ,sales
140,Branch Manager | Hingurakgoda / Malabe / Homagama,LOLC Development Finance,"Gampaha,Polonnaruwa...",Full-Time,26/05/2022 ,sales
141,Sales Executive ,R&U Enterprises (Pvt) Ltd,Colombo,Full-Time,26/05/2022 ,sales
142,Student Counsellor ,Pride International - Education & Migration Consultants,Colombo,Full-Time,26/05/2022 ,sales
143,Marketing Executives,FLITS – Future Links Institute of Technological Studies,Colombo,Full-Time,26/05/2022 ,sales
144,Digital Media Marketer,Pattern Digital,Colombo,Full-Time,26/05/2022 ,sales
145,Telesales Executive,Advanza BPO,Colombo,Full-Time,26/05/2022 ,sales
146,Marketing Coordinator ,Company Name Withheld 2,Colombo,Full-Time,26/05/2022 ,sales
147,Marketing - Sales Representative,Critco,Colombo,Full-Time,26/05/2022 ,sales
148,Marketing Executives,Green Engineering Systems (Pvt) Ltd,"Gampaha,Colombo",Full-Time,26/05/2022 ,sales
149,Real Estate Agents - Southern Province,Re/Max Southern Properties,"Galle,Hambantota,M...",Full-Time,26/05/2022 ,sales
150,Sales Colleague - Islandwide ,ODEL PLC,IslandWide,Full-Time,25/05/2022 ,sales
151,Account Manager – Distributive Trade Function ,Unilever Sri Lanka,"Colombo,IslandWide",Full-Time,26/05/2022 ,sales
152,Manager - Brand Reputation,BA Training Group,Colombo,Full-Time,25/05/2022 ,sales
153,Call Center Executive - Sales,Polartrix PVT LTD,Colombo,Full-Time,26/05/2022 ,sales
154,Wealth Planners - Premier Agency Circle ,AIA Sri Lanka,Colombo,Full-Time,25/05/2022 ,sales
155,Fashion Consultant / Trainee Fashion Consultant,ODEL PLC,Colombo,Full-Time,25/05/2022 ,sales
156,Sales Colleague - Fashion,ODEL PLC,Colombo,Full-Time,25/05/2022 ,sales
157,Marketing Assistant - Student Consultant ,Maryland Consultancy & Academy Pvt Ltd,Colombo,Full-Time,26/05/2022 ,sales
158,Assistant Manager Sales / Sales Executives / Sales Trainees,Company Name Withheld 526,Colombo,Full-Time,25/05/2022 ,sales
159,Agency Managers/ Agency Leaders & Financial Advisors  - Colombo ,Company Name Withheld 503,Colombo,Full-Time,25/05/2022 ,sales
160,Retail Sales Associate,Petmart PVT Ltd,Colombo,Full-Time,25/05/2022 ,sales
161,Junior Operations Assistant - Mawathagama,Citizens Development Business Finance PLC (CDB),Kurunagala,Full-Time,25/05/2022 ,sales
162,Senior Brand Projects Executive,Unilever Sri Lanka,Colombo,Full-Time,25/05/2022 ,sales
163,Operational Executives - Female | Athurugiriya,www.myherbals.lk,Colombo,Full-Time,25/05/2022 ,sales
164,Sales Officers - North Central Province,Dialog Finance PLC,"Anuradhapura,Polonn...",Full-Time,25/05/2022 ,sales
165,Junior Operations Assistant - Vavuniya,Citizens Development Business Finance PLC (CDB),Vavuniya,Full-Time,25/05/2022 ,sales
166,Trainee Sales Officers - Eastern Province,Dialog Finance PLC,"Ampara,Trincomalee,...",Full-Time,25/05/2022 ,sales
167,Sales Officers - Eastern Province,Dialog Finance PLC,"Ampara,Trincomalee,...",Full-Time,25/05/2022 ,sales
168,Junior Operations Assistant - Kalutara,Citizens Development Business Finance PLC (CDB),Kalutara,Full-Time,25/05/2022 ,sales
169,Sales Advisor,Company Name Withheld 509,Colombo,Full-Time,25/05/2022 ,sales
170,Junior Operations Assistant - Kaduruwela,Citizens Development Business Finance PLC (CDB),Polonnaruwa,Full-Time,25/05/2022 ,sales
171,Business Editor,Media Services (Private) Limited (LMD),Colombo,Full-Time,25/05/2022 ,sales
172,Sales Coordinator - Female | Colombo / Kandy ,Rancrisp,"Colombo,Kandy",Full-Time,25/05/2022 ,sales
173,Tele : Sales Executive,Lesova Holdings (Pvt) Ltd.,Colombo,Full-Time,25/05/2022 ,sales
174,Relationship Executive,ONEPAY,Colombo,Full-Time,17/05/2022 ,sales
175,Junior Operations Assistant - Elakanda,Citizens Development Business Finance PLC (CDB),Gampaha,Full-Time,25/05/2022 ,sales
176,Junior Operations Assistant - Chilaw,Citizens Development Business Finance PLC (CDB),Puttalam,Full-Time,25/05/2022 ,sales
177,Sales Executive : Freight Forwarding,Kintetsu World Express Lanka (Pvt)Ltd,Colombo,Full-Time,25/05/2022 ,sales
178,Sales Officers ,Lesova Holdings (Pvt) Ltd.,Colombo,Full-Time,25/05/2022 ,sales
179,Junior Operations Assistant - Dambulla,Citizens Development Business Finance PLC (CDB),Matale,Full-Time,25/05/2022 ,sales
180,Marketing Professional,Media Services (Private) Limited (LMD),Colombo,Full-Time,25/05/2022 ,sales
181,Field Agent / பயனர் கையகப்படுத்தும் முகவர் / පරිශීලක අත්පත් කර ගැනීමේ නියෝජිතයා,SUOL INNOVATIONS LTD ,Colombo,Full-Time,25/05/2022 ,sales
182,Vehicle Sales Executives,Toyota Lanka,"Colombo,Gampaha",Full-Time,25/05/2022 ,sales
183,Sales Executives / Assistant Business Promotion Manager / Business Promotion Manager ,Company Name Withheld 527,Colombo,Full-Time,25/05/2022 ,sales
184,Trainee Business Development Officers - Male,Reputed Bank In Sri Lanka,Colombo,Full-Time,25/05/2022 ,sales
185,Partner Acquisition Specialist - Male,The Jobhouse,Colombo,Full-Time,25/05/2022 ,sales
186,Sales Executive ,Australian Talent Network,"Colombo,Anuradhapur...",Full-Time,25/05/2022 ,sales
187,Deputy Relationship Manager - Branch Credit,Nations Trust Bank,Colombo,Full-Time,25/05/2022 ,sales
188,Sales Executive -Male,Furnex Global (PVT) LTD,Colombo,Full-Time,25/05/2022 ,sales
189,Business Development Officers - Male,Reputed Bank In Sri Lanka,Colombo,Full-Time,25/05/2022 ,sales
190,Client Relationship Executive ,Premium Support,Colombo,Full-Time,25/05/2022 ,sales
191,Management Trainee : Marketing ,Emerging Media,Colombo,Full-Time,25/05/2022 ,sales
192,Digital Marketing Executive,Emerging Media,Colombo,Full-Time,25/05/2022 ,sales
193,Manager - Study Abroad,SEI Campus,Colombo,Full-Time,25/05/2022 ,sales
194,Telesales Executive,BA Training Group,"Colombo,WorkingFro...",Full-Time,25/05/2022 ,sales
195,Brand Manager,Unilever Sri Lanka,Colombo,Full-Time,25/05/2022 ,sales
196,Executive - Operations,Abans PLC,Colombo,Full-Time,25/05/2022 ,sales
197,Assistant Manager - CRM & Data Analytics,Pizza Hut Sri Lanka,Colombo,Full-Time,25/05/2022 ,sales
198,Sales Specialist,BA Training Group,Colombo,Full-Time,25/05/2022 ,sales
199,Showroom Sales Representatives - Male (Colombo),Abans PLC,Colombo,Full-Time,25/05/2022 ,sales
200,Senior Marketing Executive | AMW Capital Leasing Plc | Nugegoda,AMW Capital Leasing & Finance PLC,Colombo,Full-Time,10/06/2022 ,sales
201,Graphic Designer / Digital Content Creator,Creative Software,Colombo,Full-Time,25/05/2022 ,sales
202,Merchandiser,ODEL PLC,Colombo,Full-Time,25/05/2022 ,sales
203,Business Development Executive,Hitachi Digital Payment Solutions Limited,Colombo,Full-Time,25/05/2022 ,sales
204,Lead Generation Associate,First Notch (Pvt) Ltd,Colombo,Full-Time,24/05/2022 ,sales
205,Market Analyst (Education),BA Training Group,Colombo,Full-Time,25/05/2022 ,sales
206,Showroom Sales Executive | Female,Prudential International (Pvt) Ltd,Colombo,Full-Time,24/05/2022 ,sales
207,Market Specialist (Education),BA Training Group,Colombo,Full-Time,25/05/2022 ,sales
208,Call Center Representatives - Boralesgamuwa ,DIVANJ,Colombo,Full-Time,24/05/2022 ,sales
209,Fashion Sales Executive ,ODEL PLC,Colombo,Full-Time,25/05/2022 ,sales
210,Marketing Executives - Male,Fair Price Super Ceylon (Pvt) Ltd,Colombo,Full-Time,24/05/2022 ,sales
211,Sales Representative,Dewma Consumer Products (Pvt) Ltd,Gampaha,Full-Time,24/05/2022 ,sales
212,Business Development / Sales Executive,CSR eVentures Pvt Ltd,Colombo,Full-Time,24/05/2022 ,sales
213,Sales Executive ,Zephy,Colombo,Full-Time,24/05/2022 ,sales
214,Telemarketing Executive (Female/Male),Unique International Business Solutions Pvt. Ltd,Colombo,Full-Time,24/05/2022 ,sales
215,Digital Media Marketer,Salon Zero,Colombo,Full-Time,24/05/2022 ,sales
216,Showroom Sales Representatives - Colombo/ Kandy - Lifestyle Brands,Abans PLC,"Colombo,Kandy",Full-Time,24/05/2022 ,sales
217,Sales & Marketing Executives / Managers,Company Name Withheld 516,Colombo,Full-Time,24/05/2022 ,sales
218,Tele Sales Executive,Adaptra,Colombo,Full-Time,24/05/2022 ,sales
219,Marketing Executives - Female,Atni (Pvt) Ltd,Colombo,Full-Time,24/05/2022 ,sales
220,Chief Operations Officer - Cafe Sector,Softlogic Restaurants Pvt Ltd,Colombo,Full-Time,24/05/2022 ,sales
221,Sales and Marketing Executive - Female,Ceylon Pick Multi Trading (Pvt) Ltd,Colombo,Full-Time,24/05/2022 ,sales
222,Client Relationship Executive - Hindi / Arabic / German / Russian Speakers ,Premium Support,Colombo,Full-Time,24/05/2022 ,sales
223,Retail Store Manager,Company Name Withheld 519,Colombo,Full-Time,24/05/2022 ,sales
224,Sales Representative,Dilshee Enterprises,Colombo,Full-Time,24/05/2022 ,sales
225,Relationship Manager - Private Banking,Nations Trust Bank,Colombo,Full-Time,24/05/2022 ,sales
226,Sales Executive | Wattala,Softlogic Retail (Pvt) Ltd,Gampaha,Full-Time,24/05/2022 ,sales
227,Senior Relationship Assistant - Business Banking,Nations Trust Bank,Colombo,Full-Time,24/05/2022 ,sales
228,Senior Digital Media Executive ,Softlogic Retail (Pvt) Ltd,Colombo,Full-Time,24/05/2022 ,sales
229,Deputy Relationship Manager - Private Banking,Nations Trust Bank,Colombo,Full-Time,24/05/2022 ,sales
230,Senior Executive - Exports | Moratuwa,Trickle,Colombo,Full-Time,24/05/2022 ,sales
231,Client Service Executive (Female),Star Quest Company (Pvt) Ltd ,Colombo,Full-Time,24/05/2022 ,sales
232,Executive - Sales | Moratuwa,Trickle,Colombo,Full-Time,24/05/2022 ,sales
233,Business Development Executive - Male,Ninehearts,Colombo,Full-Time,24/05/2022 ,sales
234,Business Development Executives,Seven Seas Training,Colombo,Full-Time or Part-Time,24/05/2022 ,sales
235,Trainee Sales Executives - General Insurance - Leasing & Bancassurance ,Company Name Withheld 527,Colombo,Full-Time,24/05/2022 ,sales
236,Senior Executive / Executive - Digital Marketing,Durdans Hospital,Colombo,Full-Time,24/05/2022 ,sales
237,Trainees Sales and Marketing (Associate) ,KPM Media,Colombo,Full-Time,24/05/2022 ,sales
238,Digital Marketing Executive - Male,Ninehearts,Colombo,Full-Time,24/05/2022 ,sales
239,Senior Executive / Executive - Digital Marketing,Abans PLC,Colombo,Full-Time,24/05/2022 ,sales
240,Senior Executive - Sales (Insurance),Ideal Group,Colombo,Full-Time,24/05/2022 ,sales
241,Junior Operations Assistant  | Badulla,Citizens Development Business Finance PLC (CDB),Badulla,Full-Time,24/05/2022 ,sales
242,Social Media Contact Center Agents,Nawaloka Hospitals PLC,Colombo,Full-Time,24/05/2022 ,sales
243,Junior Operations Assistant  | Galle,Citizens Development Business Finance PLC (CDB),Galle,Full-Time,24/05/2022 ,sales
244,Associate Sales Executive,Hitachi Digital Payment Solutions Limited,Colombo,Full-Time,24/05/2022 ,sales
245,Social Media Coordinator,Digit Web Lanka PVT LTD,Jaffna,Full-Time,24/05/2022 ,sales
246,Service Desk Role,HCL Technologies Lanka (Private) Limited,Colombo,Full-Time,24/05/2022 ,sales
247,Assistant Manager - Sales (Insurance),Ideal Group,Colombo,Full-Time,24/05/2022 ,sales
248,Content Writer,Digit Web Lanka PVT LTD,Jaffna,Full-Time,24/05/2022 ,sales
249,Business Development Executive ,Kay Jay Electronics (Pvt) Ltd,Colombo,Full-Time,24/05/2022 ,sales
250,Senior Marketing Executive - Male/Female,Trans Gulf Colombo (Pvt) Ltd,Colombo,Full-Time,18/05/2022 ,sales
251,Customer Experience Associate,Dialog Axiata PLC,Gampaha,Full-Time,30/05/2022 ,sales
252,Telemarketing Executive,Esafe Global (Pvt) Ltd,Colombo,Full-Time,24/05/2022 ,sales
