,Title,Employee,Location,type,Expire_date,catogry
128,Content/SEO Manager/Blog Writer - Full Time,Digital Content Kings,Colombo,Full-Time,19/05/2022 ,media
129,Digital Advertising Specialist  - Full Time,Digital Content Kings,"WorkingFromHome,I...",Full-Time,19/05/2022 ,media
130,Customer Care Executive - Female | Piliyandala,Gloria Travels and Tours Private Limited,Colombo,Full-Time,19/05/2022 ,media
131,Business Development Lead,The Jobhouse,Colombo,Full-Time,18/05/2022 ,media
132,Receptionist - Female | Piliyandala,Gloria Travels and Tours Private Limited,Colombo,Full-Time,19/05/2022 ,media
133,Graphic Designers,Mentation Media,Colombo,Full-Time,19/05/2022 ,media
134,Real Estate Sales & Marketing Executive,SPP Development,Colombo,Full-Time,18/05/2022 ,media
135,WordPress Designers,Weblook International (Pvt) Ltd,Colombo,Full-Time,19/05/2022 ,media
136,Digital Marketing Executive,Expo Commodities,Colombo,Full-Time,19/05/2022 ,media
137,Senior Digital Media Manager,InGame Entertainment PVT LTD,"WorkingFromHome,I...",Full-Time,19/05/2022 ,media
138,Digital Marketing Executive,Arroowmint (Pvt) Ltd,Colombo,Full-Time,18/05/2022 ,media
139,UX Designer,EY Global Delivery Services,Colombo,Permanent,18/05/2022 ,media
140,Realtor / Real Estate Sales Agent,RE/MAX Empire Realty Pvt Ltd,Gampaha,Full-Time,18/05/2022 ,media
141,Imaging Assistant (Product),Sahl Holdings Pvt Ltd,Colombo,Full-Time,18/05/2022 ,media
142,Junior Graphic Designer,Mediawize,Colombo,Full-Time,18/05/2022 ,media
143,Data Entry Executive ,CitiHitz,Colombo,Full-Time,18/05/2022 ,media
144,Assistant Manager - Digital Marketing,Citizens Development Business Finance PLC (CDB),Colombo,Full-Time,17/05/2022 ,media
145,Brand Executive,Softlogic GLOMARK,Colombo,Full-Time,18/05/2022 ,media
146,Content Writer,Search Worldwide,Colombo,Full-Time,17/05/2022 ,media
147,Junior Human Resources Executive,Softlogic Restaurants Pvt Ltd,Colombo,Full-Time,18/05/2022 ,media
148,UI/UX Designer,Black Vault Technologies (Pvt) Ltd.,Colombo,Full-Time,18/05/2022 ,media
149,Digital Marketing & Sales Manager,Fastrupee (Pvt) Ltd,Colombo,Full-Time,17/05/2022 ,media
150,Marketing Manager,Visual Studios,Colombo,Full-Time,17/05/2022 ,media
151,Optimization Specialist (YouTube),Adshare,Colombo,Full-Time,17/05/2022 ,media
152,Customer Care Executive ,Ayendra & co.pvt,Colombo,Full-Time,17/05/2022 ,media
153,Account Manager – DTV Advertising Sales,Dialog Axiata PLC,Colombo,Full-Time,30/05/2022 ,media
154,Digital Marketing Executive,ACCHE (Private) Limited,Colombo,Full-Time,17/05/2022 ,media
155,Service Desk Engineer / Software Engineer (Java) / Software Engineer (PHP),ICT Agency of Sri Lanka,Colombo,Full-Time,17/05/2022 ,media
156,Direct Sales Executive - Male,Mega Pay (Pvt) Ltd,Colombo,Full-Time,17/05/2022 ,media
157,Design and Marketing Specialist,Rocket by Edmeades-Simpson,Colombo,Full-Time,19/05/2022 ,media
158,Product Head – Digital Telco,Dialog Axiata PLC,Colombo,Full-Time,25/05/2022 ,media
159,Assistant Manager - BMC - External Communication,EY Global Delivery Services,Colombo,Full-Time,17/05/2022 ,media
160,Salon Manager - Female | Colombo City Center - රූපලාවණ්‍යාගාර කළමනාකරු - කාන්තා | කොළඹ නගර මධ්‍යස්ථානය,Cheveux Salon,Colombo,Full-Time,25/05/2022 ,media
161,Trainee/Digital Marketing Executive,Euro Cosmetics (Pvt) Ltd,Colombo,Full-Time,25/05/2022 ,media
162,Digital Marketing Executive,Dialog Axiata PLC,Colombo,Full-Time,25/05/2022 ,media
163,Brand Executive,Citizens Development Business Finance PLC (CDB),Colombo,Full-Time,25/05/2022 ,media
164,Video Editor & Animator,Redhill Communications,Colombo,Full-Time,25/05/2022 ,media
165,Marketing Executive,Spirit Kitchen,Colombo,Full-Time,25/05/2022 ,media
166,Sales Executives,Storm Media,Colombo,Full-Time,25/05/2022 ,media
167,Support Engineer - Digital Banking,Citizens Development Business Finance PLC (CDB),Colombo,Full-Time,25/05/2022 ,media
168,Social Media Marketeer,EL89 STUDIOS PVT LTD,Colombo,Full-Time,25/05/2022 ,media
169,Creative Writer (English),Abans PLC,Colombo,Full-Time,25/05/2022 ,media
170,Head of Marketing ,ODEL PLC,Colombo,Full-Time,25/05/2022 ,media
171,Head of iPay,LOLC Holdings PLC,Colombo,Full-Time,20/05/2022 ,media
172,Digital Marketing Executive,Company Name Withheld 523,Colombo,Full-Time,20/05/2022 ,media
173,Deputy Manager - Digital Marketing and CRM,Domino's Pizza Sri Lanka,Colombo,Full-Time,20/05/2022 ,media
174,Content Writer ,Envision Circle,Colombo,Full-Time,20/05/2022 ,media
175,Senior UI/UX Engineer,Evicio (Pvt) Ltd,Colombo,Full-Time,20/05/2022 ,media
176,Executive / Senior Executive - Corporate Relations,Abans PLC,Colombo,Full-Time,20/05/2022 ,media
177,Digital Marketing Executive / Senior Digital Marketing Executive ,KPMG,Colombo,Full-Time,20/05/2022 ,media
178,Senior Digital Media Executive ,ODEL PLC,Colombo,Full-Time,25/05/2022 ,media
179,Senior Brand Executive/Brand Executive,Softlogic Restaurants Pvt Ltd,Colombo,Full-Time,20/05/2022 ,media
