,Title,Employee,Location,type,Expire_date,catogry
296,Customer Care Executive - In Bound Call Centre  | Wattala,AEGIS Services Lanka,Gampaha,Full-Time,25/05/2022 ,customer-service
297,Customer Care Executive - Out Bound Call Centre | Wattala,AEGIS Services Lanka,Gampaha,Full-Time,25/05/2022 ,customer-service
298,Call Center Executives  / Administrations Executives,AKARA Apartments,Colombo,Full-Time,20/05/2022 ,customer-service
299,Receptionist ,R I L Property PLC,Colombo,Full-Time,20/05/2022 ,customer-service
300,පාරිභෝගික සේවා සහායක - සම්මුඛ පරීක්ෂණ: ගාල්ල - රැකියා පියස | Customer Service Assistant – Interviews: Rekiya Piyasa – Galle,Keells ,IslandWide,Full-Time,20/05/2022 ,customer-service
301,මුදල් අයකැමි (නුපුහුණු) - (කාන්තා / පිරිමි) - කඩුවෙල | Cashier (Trainee) - (Male / Female) - Kaduwela,Keells ,Colombo,Full-Time,05/07/2022 ,customer-service
302,Outlet Operation Assistant | Kaduwela - අලෙවිසැල් මෙහෙයුම් සහායක |  කඩුවෙල,Keells ,Colombo,Full-Time,20/05/2022 ,customer-service
303,Customer Service Assistant (Trainee / Experienced) - Malabe,Softlogic GLOMARK,Colombo,Full-Time,20/05/2022 ,customer-service
304,International Business Development Executive,Venture Forth (Private) Limited,Colombo,Full-Time,20/05/2022 ,customer-service
305,Walk-In Interviews : Call Centre Agent,Durdans Hospital,Colombo,Full-Time,20/05/2022 ,customer-service
306,Customer Service Assistant (Trainee / Experienced) - Kottawa,Softlogic GLOMARK,Colombo,Full-Time,20/05/2022 ,customer-service
307,Receptionist cum Front Office Coordinator - Female - Colombo Fort,Jebz Advertising (Pvt) Ltd,Colombo,Full-Time,20/05/2022 ,customer-service
308,Head of iPay,LOLC Holdings PLC,Colombo,Full-Time,20/05/2022 ,customer-service
309,Sales Executive - Acquisition,ONEPAY,Colombo,Full-Time,20/05/2022 ,customer-service
