,Title,Employee,Location,type,Expire_date,catogry
185,Technical Consultant,LOLC Holdings PLC,Colombo,Full-Time,17/05/2022 ,it-hware
186,IT Executive,Envision Circle,Colombo,Full-Time,17/05/2022 ,it-hware
187,Analyst - Cyber Security,Nations Trust Bank,Colombo,Full-Time,17/05/2022 ,it-hware
188,Associate Tech Lead / Tech Lead - PHP,LAYOUTindex (Pvt) Ltd,Colombo,Full-Time,17/05/2022 ,it-hware
189,Manager - Cyber Threat Intelligence & Security Monitoring,Nations Trust Bank,Colombo,Full-Time,17/05/2022 ,it-hware
190,"Assistant Manager - Cloud, IOT and SaaS Services Solution Engineering",Dialog Axiata PLC,Colombo,Full-Time,30/05/2022 ,it-hware
191,Unit Manager - Strategic Digital Initiatives,Dialog Axiata PLC,Colombo,Full-Time,22/05/2022 ,it-hware
192,Senior Executive - Tech Evangelist - IdeaMart,Dialog Axiata PLC,Colombo,Full-Time,11/06/2022 ,it-hware
193,Technical Officer - Western Region CFSS,Dialog Axiata PLC,Colombo,Full-Time,31/05/2022 ,it-hware
194,Specialist - Subscriber Applications and OTT,Dialog Axiata PLC,Colombo,Full-Time,31/05/2022 ,it-hware
195,Product Head – Digital Telco,Dialog Axiata PLC,Colombo,Full-Time,25/05/2022 ,it-hware
196,Assistant Manager - Cyber Security Governance and Compliance,Dialog Axiata PLC,Colombo,Full-Time,28/05/2022 ,it-hware
197,Systems Engineer (with DevOps exposure) ,MyDigitalOffice,Colombo,Full-Time,17/05/2022 ,it-hware
198,Assistant Engineer - IDC Infrastructure Planning and Operations,Dialog Axiata PLC,Colombo,Full-Time,31/05/2022 ,it-hware
199,Application Support Professionals (Associate / Executive),MyDigitalOffice,Colombo,Full-Time,17/05/2022 ,it-hware
200,IT Support Coordinator | AMW | Union Place,Associated Motorways (Pvt) Limited (AMW),Colombo,Full-Time,26/05/2022 ,it-hware
201,Full Stack Software Engineers - Work From Home,MYND Innovation,"Colombo,WorkingFro...",Full-Time,25/05/2022 ,it-hware
202,Full Stack Software Engineers- Java - Work From Home,MYND Innovation,"Colombo,WorkingFro...",Full-Time,25/05/2022 ,it-hware
203,Project Manager - New Product and Innovation,Dialog Axiata PLC,Colombo,Full-Time,30/05/2022 ,it-hware
204,Marketing and Sales Officer,Techscrolll (pvt) Ltd.,Colombo,Full-Time,25/05/2022 ,it-hware
205,Support Engineer (.Net),Fortude (Pvt) Ltd,Colombo,Full-Time,25/05/2022 ,it-hware
206,Manager - Technology Diffusion,ICT Agency of Sri Lanka,Colombo,Full-Time,25/05/2022 ,it-hware
207,Programme Manager / Enterprise Architect / Business Analyst,ICT Agency of Sri Lanka,Colombo,Full-Time,25/05/2022 ,it-hware
208,Assistant Engineer - Regional Planning and Optimization,Dialog Axiata PLC,Colombo,Full-Time,31/05/2022 ,it-hware
209,Engineer - Access Network Operations,Dialog Axiata PLC,Colombo,Full-Time,25/05/2022 ,it-hware
210,Senior Data Analyst,MyTech Jobs,Colombo,Full-Time,25/05/2022 ,it-hware
211,"Director Quality Assurance - R&D, Optimization and AI",IFS Sri Lanka,Colombo,Full-Time,25/05/2022 ,it-hware
212,Technical Lead / Associate Technical Lead - Devops,MyTech Jobs,Colombo,Full-Time,25/05/2022 ,it-hware
213,Android App (Java) Developer,Mega Pay (Pvt) Ltd,Colombo,Full-Time,25/05/2022 ,it-hware
214,Tech Lead / Associate Tech Lead – PHP,MyTech Jobs,Colombo,Full-Time,25/05/2022 ,it-hware
215,Manager - Industry Development ,ICT Agency of Sri Lanka,Colombo,Full-Time,25/05/2022 ,it-hware
216,Senior Technical Writer,MyTech Jobs,Colombo,Full-Time,25/05/2022 ,it-hware
217,Senior Manager - Technology Diffusion,ICT Agency of Sri Lanka,Colombo,Full-Time,25/05/2022 ,it-hware
218,Tech Lead / Associate Tech Lead - (NodeJs/React),MyTech Jobs,Colombo,Full-Time,25/05/2022 ,it-hware
219,IT Technician (Filed) - Colombo,Abans PLC,Colombo,Full-Time,25/05/2022 ,it-hware
220,iOS App Developer,Mega Pay (Pvt) Ltd,Colombo,Full-Time,25/05/2022 ,it-hware
221,SAP SD Consultant (Software Senior Engineer /Technical Lead / Senior Technical Lead),HCL Technologies Lanka (Private) Limited,Colombo,Full-Time,25/05/2022 ,it-hware
222,SAP Fico Consultant ( Technical Lead / Senior Technical Lead),HCL Technologies Lanka (Private) Limited,Colombo,Full-Time,25/05/2022 ,it-hware
223,Business Development Manager - CCTV and Other ELV systems  ,International Security Corporations,Colombo,Full-Time,25/05/2022 ,it-hware
224,Support Engineer - Digital Banking,Citizens Development Business Finance PLC (CDB),Colombo,Full-Time,25/05/2022 ,it-hware
225,Management Trainee - Business Analysis,HCL Technologies Lanka (Private) Limited,Colombo,Full-Time,25/05/2022 ,it-hware
226,Software Engineer .NET ,Davton Limited,Colombo,Permanent,25/05/2022 ,it-hware
227,Test Manager,HSBC Bank,Colombo,Full-Time,25/05/2022 ,it-hware
228,Test Analyst ,HSBC Bank,Colombo,Full-Time,25/05/2022 ,it-hware
229, IT Assistant  - Male ,Trinity Steel Private Limited,Gampaha,Full-Time,25/05/2022 ,it-hware
230,Software Architect (Technical),RGBSI,Colombo,Permanent,20/05/2022 ,it-hware
231,Software Engineer - Full Stack (Kuliyapitiya),Asset Digital,Kurunagala,Full-Time,20/05/2022 ,it-hware
232,Executive (Digital Health) ,ICT Agency of Sri Lanka,"Colombo,Kandy,Gamp...",Full-Time,20/05/2022 ,it-hware
233,Trainee PHP Developer,Citizens Development Business Finance PLC (CDB),Colombo,Full-Time,20/05/2022 ,it-hware
234,Software Engineer (PHP) ,ICT Agency of Sri Lanka,Colombo,Full-Time,20/05/2022 ,it-hware
235,Executive - Information Technology,AEGIS Services Lanka,Colombo,Full-Time,25/05/2022 ,it-hware
236,Manager - Information Security,Pizza Hut Sri Lanka,Colombo,Full-Time,20/05/2022 ,it-hware
237,Senior DevOps Engineer,Salpo Technologies,Colombo,Full-Time,20/05/2022 ,it-hware
238,Executive - Information Technology,Startek,Colombo,Full-Time,25/05/2022 ,it-hware
239,Banking Trainees,Commercial Bank of Ceylon PLC,Colombo,Full-Time,20/05/2022 ,it-hware
