,Title,Employee,Location,type,Expire_date,catogry
130,"WALK IN INTERVIEW : Crew Member/ Kitchen Helper -  (කොළඹ 05, නාවල, ගල්කිස්ස, කොළඹ 03, තලවතුගොඩ)  | Giga Foods",Giga Foods Pvt Ltd,IslandWide,Full-Time,20/05/2022 ,hospitality
131,Guest Relation Executive (Party Hostess),Burger King,Colombo,Full-Time,23/05/2022 ,hospitality
132,Trainee Restaurant Manager,Bakes By Bella,Colombo,Full-Time,23/05/2022 ,hospitality
133,Current Vacancies ,Giga Foods Pvt Ltd,Colombo,Full-Time,20/05/2022 ,hospitality
134,Manager,The Jobhouse,Colombo,Full-Time,18/05/2022 ,hospitality
135,Commis I Kitchen,Cafe Kumbuk,Colombo,Full-Time,24/05/2022 ,hospitality
136,Junior Executive - Operations (European Market),LOLC Holdings PLC,Colombo,Full-Time,23/05/2022 ,hospitality
137,Chef De Partie,Cafe Kumbuk,Colombo,Full-Time,24/05/2022 ,hospitality
138,Factory Team Member - Commissary,Pizza Hut Sri Lanka,"Colombo,Gampaha",Full-Time,23/05/2022 ,hospitality
139,Cooks / Stewards / Stewardess,Nawaloka Hospitals PLC,Colombo,Full-Time,24/05/2022 ,hospitality
140,Sous Chef - Colombo 03 /Colombo 05 /Nawala /Mount Lavinia /Thalawathugoda,Giga Foods Pvt Ltd,Colombo,Full-Time,20/05/2022 ,hospitality
141,Maintenance Technician,Giga Foods Pvt Ltd,Colombo,Full-Time,20/05/2022 ,hospitality
142,Project Specialist/ Executive - Uber Eats,UBER,Colombo,Full-Time,19/05/2022 ,hospitality
143,Junior Brew Master - Thalawathugoda,Trove by Book City,Colombo,Full-Time,19/05/2022 ,hospitality
144,Guest Relation Executive ,Burger King,Colombo,Full-Time,20/05/2022 ,hospitality
145,Wealth Planner,AIA Insurance,Colombo,Full-Time,19/05/2022 ,hospitality
146,Guest Relation Agent,Burger King,Colombo,Full-Time,20/05/2022 ,hospitality
147,"WALK IN INTERVIEW : Crew Member/ Kitchen Helper -  (කොළඹ 05, නාවල, ගල්කිස්ස, කොළඹ 03, තලවතුගොඩ) | Indian Affair",Giga Foods Pvt Ltd,IslandWide,Full-Time,20/05/2022 ,hospitality
148,Commis I / Commis II / Commis III / Chef De Partie / Kitchen Helper,Giga Foods Pvt Ltd,Colombo,Full-Time,20/05/2022 ,hospitality
149,Chef - FastFood,Peri-Peri,Kurunagala,Permanent,19/05/2022 ,hospitality
150,Commi I/ Commi II / Commi III / Cashier - (Trainee / Experienced) - CRFC,Softlogic GLOMARK,Colombo,Full-Time,18/05/2022 ,hospitality
151,House Keeping | ගෘහ පාලනය,The Privilege Ayurveda Resort,Kalutara,Full-Time,18/05/2022 ,hospitality
152,Head Chef / Kitchen Manager | UK ,The Coconut Tree,"ForeignJob,Island...",Full-Time,18/05/2022 ,hospitality
