,Title,Employee,Location,type,Expire_date,catogry
20,විදුලි කාර්මික | Electrician - කෙරවලපිටිය ,Keells ,Colombo,Full-Time,30/05/2022 ,other
21,Account Planner - Immediate Hire,Visual Studios,Colombo,Full-Time,30/05/2022 ,other
22,Delivery Riders - Gampaha (Male/Female) - Pickme Food,PickMe,Gampaha,Full-Time,30/05/2022 ,other
23,Videographer / Video Editor - Immediate Hire,Visual Studios,Colombo,Full-Time,30/05/2022 ,other
24,Welder - පෑස්සුම්කරු,Nawaloka Hospitals PLC,Colombo,Full-Time,30/05/2022 ,other
25,HVAC කාර්මික | HVAC Technician - කෙරවලපිටිය,Keells ,Colombo,Full-Time,30/05/2022 ,other
26,Helper - සහායකයා,Nawaloka Hospitals PLC,Colombo,Full-Time,30/05/2022 ,other
27,Delivery Riders - Kurunegala (Male/Female) - Pickme Food,PickMe,Kurunagala,Full-Time,30/05/2022 ,other
28,Draughtsman - කෙටුම්පත්කරු,Nawaloka Hospitals PLC,Colombo,Full-Time,30/05/2022 ,other
29,Creative Director - Immediate Hire,Visual Studios,Colombo,Full-Time,30/05/2022 ,other
30,Delivery Riders - Kurunegala (Male/Female) - Pickme Flash,PickMe,Kurunagala,Full-Time,30/05/2022 ,other
31,Delivery Riders - Kandy (Male/Female) - Pickme Food,PickMe,Kandy,Full-Time,30/05/2022 ,other
32,Delivery Riders - Colombo District (Male/Female) - Pickme Food,PickMe,Colombo,Full-Time,30/05/2022 ,other
33,Delivery Riders - Nugegoda (Male/Female) - Pickme Flash,PickMe,Colombo,Full-Time or Part-Time,30/05/2022 ,other
34,Delivery Riders - Kandy (Male/Female) - Pickme Flash,PickMe,Kandy,Full-Time,30/05/2022 ,other
35,Delivery Riders - Gampaha (Male/Female) - Pickme Flash,PickMe,Gampaha,Full-Time,30/05/2022 ,other
36,Delivery Riders - Colombo (Male/Female) - Pickme Flash,PickMe,Colombo,Full-Time,30/05/2022 ,other
37,Delivery Riders - Gampaha (Male/Female) - Pickme Food,PickMe,Gampaha,Full-Time,30/05/2022 ,other
38,Senior Manager - Facilities Management,Nations Trust Bank,Colombo,Full-Time,30/05/2022 ,other
39,Female Delivery Riders - PickMe Lady,PickMe,"Colombo,Kandy,Gamp...",Full-Time or Part-Time,30/05/2022 ,other
40,Wheel Alignment Technician - Vavuniya,Ideal Group,Vavuniya,Urgent,20/05/2022 ,other
41,Kitchen Stewards / Trainee Chef / Commis III,Food Studio (Pvt.) Ltd.,Colombo,Full-Time,27/05/2022 ,other
42,Qualified Chefs and Hospitality Professionals,Affinity Migration,Colombo,Full-Time,27/05/2022 ,other
43,Kitchen Helper - Jade Laughs Restaurant,LAUGFS Super,Colombo,Full-Time,27/05/2022 ,other
44,Store Assistant - ගබඩා සහයක,LAUGFS Super,Colombo,Full-Time,27/05/2022 ,other
45,Walk In Interview : Skilled - Mechanic / Painter / Technician / Tinker / Lubricant Technician / Auto AC Electrician / Auto Parts Assistant,Ideal Group,"Hambantota,Puttalam...",Full-Time,17/05/2022 ,other
46,"WALK IN INTERVIEW : Crew Member/ Kitchen Helper -  (කොළඹ 05, නාවල, ගල්කිස්ස, කොළඹ 03, තලවතුගොඩ) | Full'r",Giga Foods Pvt Ltd,IslandWide,Full-Time,20/05/2022 ,other
47,Steward - Jade Laughs Restaurant,LAUGFS Super,Colombo,Full-Time,27/05/2022 ,other
48,Delivery Rider - Jade Laughs Restaurant,LAUGFS Super,Colombo,Full-Time,27/05/2022 ,other
49,Order Assembler - Jade Laughs Restaurant,LAUGFS Super,Colombo,Full-Time,27/05/2022 ,other
50,Real Estate Agents - Southern Province,Re/Max Southern Properties,"Galle,Hambantota,M...",Full-Time,26/05/2022 ,other
51,Service Advisor - Anuradhapura / IFC Workshop,Ideal Group,Anuradhapura,Full-Time,26/05/2022 ,other
52,Internal Security Officer (Female / Male) - අභ්‍යන්තර ආරක්ෂක නිළධාරී (කාන්තා/පිරිමි),Vogue Jewellers (Pvt) Ltd,Colombo,Full-Time,26/05/2022 ,other
53,Pastry and Bakery (Trainee) | Ragama - පේස්ට්රි සහ බේකරි (පුහුණු) | රාගම,Inrich Bakers ( Pvt) Ltd,Gampaha,Full-Time,26/05/2022 ,other
54,Housekeeping Attendant (Kollupitiya) - ගෘහ පාලන සහායක (කොල්ලුපිටිය) ,Vogue Jewellers (Pvt) Ltd,Colombo,Full-Time,26/05/2022 ,other
55,Documentation Specialist - Power Point Presentation,RR Donnelley Outsource (Pvt) Ltd​,Colombo,Full-Time,26/05/2022 ,other
56,Survey Data Collector | Temporary,Personal,Colombo,Temporary,26/05/2022 ,other
57,කෝකිවරයන් - බියගම / කැලණිය  / වවුනියාව | Cooks - Biyagama / Kelaniya / Vavuniya,Raffles Consolidated (Pvt) Ltd,Colombo,Permanent,27/05/2022 ,other
58,Crew Member / Senior Crew Member ,Burger King,"Colombo,Gampaha",Full-Time,27/05/2022 ,other
59,Electrical Technicians / විදුලි කාර්මික ශිල්පීන්,Australian Talent Network,Colombo,Full-Time,26/05/2022 ,other
60,English Instructor,Sri Lanka Navy,Colombo,Permanent,05/06/2022 ,other
61,මෝටර් රථ ටින්කර් - Automobile Tinker | Kurunegala / Dambulla / Anuradhapura / Vavuniya / Wanawasala / Puttalam,Ideal Group,"Puttalam,Vavuniya,...",Full-Time,26/05/2022 ,other
62,Veterinary Surgeon,Sri Lanka Navy,Colombo,Permanent,05/06/2022 ,other
63,Translator,Sri Lanka Navy,Colombo,Permanent,05/06/2022 ,other
64,Beautician,Salon Zero,Colombo,Full-Time,26/05/2022 ,other
65,මෝටර් රථ පින්තාරු කරන්නා - Automobile Painter | Vavuniya / Puttalam / Rathmalana,Ideal Group,"Colombo,Puttalam,V...",Full-Time,26/05/2022 ,other
66,Maintenance – Supervisor ,Pizza Hut Sri Lanka,Colombo,Full-Time,26/05/2022 ,other
67,Counselling Officer,Sri Lanka Navy,Colombo,Permanent,05/06/2022 ,other
68,ගබඩා සහයක / සහයිකා -| Warehouse Assistant (ACCOMMODATION PROVIDED),John Keells Logistics (Pvt) Ltd,IslandWide,Full-Time,26/05/2022 ,other
69,Agriculture Officer - Male,Sri Lanka Navy,Colombo,Permanent,05/06/2022 ,other
70,Kitchen Stewards,Malay Fast Foods (Pvt) Ltd,Colombo,Full-Time,25/05/2022 ,other
71,Demi Chef De Partie  (Male),Ella Flower Garden Resort,Badulla,Full-Time,25/05/2022 ,other
72,Crew Member / Senior Crew Member | Katunayake - BIA,Burger King,Gampaha,Full-Time,25/05/2022 ,other
73,Waiters,Malay Fast Foods (Pvt) Ltd,Colombo,Full-Time,25/05/2022 ,other
74,Commi II  (Male),Ella Flower Garden Resort,Badulla,Full-Time,25/05/2022 ,other
75,පැස්සුම් කරුවන් - ඒකල | Welders - Ekala ,Solex Group of Companies,Gampaha,Full-Time,25/05/2022 ,other
76,Commi I (Male),Ella Flower Garden Resort,Badulla,Full-Time,25/05/2022 ,other
77,Wealth Planners - Premier Agency Circle ,AIA Sri Lanka,Colombo,Full-Time,25/05/2022 ,other
78,Executive,Sri Lanka Navy,Colombo,Permanent,05/06/2022 ,other
79,ලෙත් / මිලින් මැෂින් ඔපරේටර්ස්වරුන් -  ඒකල / පෑලියගොඩ / ගනේමුල්ල | Lath / Milling Machine Operators - Ekala / Peliyagoda / Ganemulla,Solex Group of Companies,Gampaha,Full-Time,25/05/2022 ,other
80,Western Music Teacher - Primary Section,Musaeus College,Colombo,Full-Time,24/05/2022 ,other
81,ඉදිකිරීම් යන්ත්‍රෝපකරණ පුහුණු NVQ 3 සහ 4 පාඨමාලා,Maga Neguma Road Construction Equipment Company,IslandWide,Other,25/05/2022 ,other
82,ගබඩා සහයක | Warehouse Assistant - Avissawella,John Keells Logistics (Pvt) Ltd,"Colombo,Gampaha",Full-Time,24/05/2022 ,other
83,Crew Members - Rajagiriya / Mount Lavinia / Colombo 03,Subway Development Pvt Ltd,Colombo,Full-Time,25/05/2022 ,other
84,සහායක / Helper,Realty Management Services (Pvt) Ltd,Colombo,Full-Time,25/05/2022 ,other
85,විදුලි කාර්මික ශිල්පීන්  /සිවිල් කාර්මික ශිල්පීන් /ජලනල කාර්මික ශිල්පීන් - කොළඹ / ජා-එලා,Realty Management Services (Pvt) Ltd,"Colombo,Gampaha",Full-Time,25/05/2022 ,other
86,Maintenance Assistant  | Kolonnawa,Tea Avenue Pvt Ltd,Colombo,Full-Time,17/05/2022 ,other
87,වඩු කාර්මික ශිල්පී  - Carpenter,Durdans Hospital,Colombo,Full-Time,24/05/2022 ,other
88,Veterinary Assistant/ Vet Helper - Male | පශු වෛද්‍ය සහායක / වෙට් සහයක - පිරිමි,Save a Paw Shelter,"Colombo,Gampaha",Full-Time,24/05/2022 ,other
89,පිහිනුම් තටාක / ව්‍යායාම මධ්‍යස්ථාන සහයක  /  අධීක්‍ෂක / බහු කාර්යය කාර්මික ශිල්පීන් / විදුලි කාර්මික ශිල්පීන් | Swimming Pools / Fitness Center Assistants / Supervisors / Multipurpose Technicians / Electricians,Realty Management Services (Pvt) Ltd,Colombo,Full-Time,25/05/2022 ,other
90,Heavy Vehicle Driver - Wanawasala/ බර වාහන රියදුරු - වනවාසල,Ideal Group,Gampaha,Full-Time,20/05/2022 ,other
91,Montessori Teachers,Musaeus College,Colombo,Full-Time,24/05/2022 ,other
92,Delivery Rider (Full Time)  - Homagama,Domino's Pizza Sri Lanka,Colombo,Full-Time,17/05/2022 ,other
93,Service Desk Role,HCL Technologies Lanka (Private) Limited,Colombo,Full-Time,24/05/2022 ,other
94,"භාණ්ඩ බෙදා හැරීමේ නියෝජිත / නිලධාරී - Goods Distribution Agent / Officer | Negombo, Kandy & Kurunegala",Daraz,"Gampaha,Kandy,Kuru...",Full-Time,24/05/2022 ,other
95,Housekeeping Supervisor | Female,Nawaloka Hospitals PLC,Colombo,Full-Time,24/05/2022 ,other
96,Teacher - Primary Section (National Curriculum),Musaeus College,Colombo,Full-Time,24/05/2022 ,other
97,Social Media Coordinator,Digit Web Lanka PVT LTD,Jaffna,Full-Time,24/05/2022 ,other
98,Executive - Non Motor Claims ,LOLC Holdings PLC,Colombo,Full-Time,22/05/2022 ,other
99,OIC - ස්ථානභාර නිලධාරි / SSO - ජ්‍යෙෂ්ඨ ආරක්‍ෂක නිලධාරී / JSO - කණිෂ්ඨ ආරක්‍ෂක නිලධාරී / LSO - කාන්තා ආරක්‍ෂක නිලධාරිනී / LSSO - ජ්‍යෙෂ්ඨ කාන්තා ආරක්‍ෂක නිලධාරිනී / VIP - ප්‍රභූ ආරක්‍ෂක නිලධාරි / VO - සංචාරක නිලධාරී,Nawaloka Hospitals PLC,"Colombo,Gampaha",Full-Time,24/05/2022 ,other
100,Recruitment Field Officer,Direct Lines Pvt.Ltd,Colombo,Full-Time,19/05/2022 ,other
101,ගබඩා සහයක / සහයිකා - ‍එඩේරමුල්ල | Warehouse Assistant Male / Female - Ederamulla,John Keells Logistics (Pvt) Ltd,Gampaha,Full-Time,23/05/2022 ,other
102,Vehicle Polisher  - වාහන පොලිෂර් ,Colour Pro (Pvt) Ltd,Gampaha,Full-Time,19/05/2022 ,other
103,Skilled Painters / Semi Skilled Painters / Helpers ,Colour Pro (Pvt) Ltd,Gampaha,Full-Time,19/05/2022 ,other
104,Day Care Attendant - Female,University of Colombo,Colombo,Contract Basis,20/05/2022 ,other
105,Auto Parts Assistant | අමතර කොටස් ගබඩා සහායක - Ratnapura,Ideal Group,Ratnapura,Full-Time,22/05/2022 ,other
106,"WALK IN INTERVIEW : Crew Member/ Kitchen Helper -  (කොළඹ 05, නාවල, ගල්කිස්ස, කොළඹ 03, තලවතුගොඩ) | Indian Affair",Giga Foods Pvt Ltd,IslandWide,Full-Time,20/05/2022 ,other
107,Detailing Technicians - තාක්ෂණික ශිල්පීන්,Colour Pro (Pvt) Ltd,Gampaha,Full-Time,19/05/2022 ,other
108,"WALK IN INTERVIEW : Crew Member/ Kitchen Helper -  (කොළඹ 05, නාවල, ගල්කිස්ස, කොළඹ 03, තලවතුගොඩ)  | Giga Foods",Giga Foods Pvt Ltd,IslandWide,Full-Time,20/05/2022 ,other
109,බේකරි නිෂ්පාදන ඇසුරුම්කරු : රාගම,Dimuthu Bake House (Pvt) Ltd,Gampaha,Full-Time,19/05/2022 ,other
110,ජලනල කාර්මික ශිල්පීන් - Plumber,Durdans Hospital,Colombo,Full-Time,19/05/2022 ,other
111,ආයුර්වේද / ස්පා ප්‍රතිකාරක ශිල්පීන් (පුහුණු / නුපුහුණු ) | Ayurvedic / Spa Therapists (Trained / Untrained),Spa Ceylon Luxury Ayurveda,Colombo,Full-Time,17/05/2022 ,other
112,Walk In interview : පින්තාරු ශිල්පීන් - Painter,Durdans Hospital,Colombo,Full-Time,19/05/2022 ,other
113,Nurse Aides / හෙද සහායිකාවන්,Durdans Hospital,Colombo,Full-Time,19/05/2022 ,other
114,Data Processing Executive (Fixed Term Contract),HSBC Bank,Colombo,Contract Basis,19/05/2022 ,other
115,Walk In Interview: රෝගී සත්කාර සහයක / Patient Care Assistant ,Durdans Hospital,Colombo,Full-Time,19/05/2022 ,other
116,Wealth Planner,AIA Insurance,Colombo,Full-Time,19/05/2022 ,other
117,Salon Manager,Shimmer Salon,Kalutara,Full-Time,19/05/2022 ,other
118,Senior Executive (Hindi Speaking),Konnect BPO,Colombo,Full-Time,20/05/2022 ,other
119,Hair Stylist and Beauticians,Shimmer Salon,Kalutara,Full-Time,19/05/2022 ,other
120,Heavy Vehicle Mechanic | බර වාහන කාර්මික,Ideal Group,Colombo,Full-Time,18/05/2022 ,other
121,වාහන පින්තාරු කරුවන් | Auto Spray Painters | Ekala,Solex Group of Companies,Gampaha,Full-Time,18/05/2022 ,other
122,Security Officer | ආරක්ෂක නිලධාරි (පිරිමි/ ගැහැණු),Nawaloka Hospitals PLC,"Colombo,Gampaha,Ku...",Full-Time,18/05/2022 ,other
