,Title,Employee,Location,type,Expire_date,catogry
71,Executive - Washing,Texlan Center (Pvt) Ltd,Gampaha,Full-Time,24/05/2022 ,engineering
72,Senior Executive Robotic Process Automation,InfoMate (Pvt) Ltd,Colombo,Full-Time,24/05/2022 ,engineering
73,Technical Officer - Electrical,HDFC Bank of Sri Lanka,Colombo,Full-Time,24/05/2022 ,engineering
74,Site Supervisor - Road Development,Winway Engineering (Private) Limited,"Colombo,Gampaha,Ka...",Full-Time,24/05/2022 ,engineering
75,Internship Training Opportunities - IT/Engineering,Dialog Finance PLC,Colombo,Full-Time,24/05/2022 ,engineering
76,Executive - Maintenance & Safety | Male,Emerchemie NB (Ceylon) Limited,Colombo,Full-Time,24/05/2022 ,engineering
77,Digital Architecture – Manager (Solution Architect),EY Global Delivery Services,Colombo,Full-Time,24/05/2022 ,engineering
78,විදුලි කාර්මික ශිල්පීන් - Electrician ,Durdans Hospital,Colombo,Full-Time,24/05/2022 ,engineering
79,වඩු කාර්මික ශිල්පී  - Carpenter,Durdans Hospital,Colombo,Full-Time,24/05/2022 ,engineering
80,Executive - Production ,Texlan Center (Pvt) Ltd,Gampaha,Full-Time,24/05/2022 ,engineering
81,Plantation Specialist - Internal Audit - Plantation Sector,LOLC Holdings PLC,Colombo,Full-Time,24/05/2022 ,engineering
82,Accountant,Durdans Hospital,Colombo,Full-Time,22/05/2022 ,engineering
83,General Maintenance Technician - Male,LOLC Holdings PLC,Colombo,Full-Time,23/05/2022 ,engineering
84,Officer Merchandising,Texlan Center (Pvt) Ltd,Gampaha,Full-Time,24/05/2022 ,engineering
85,Executive - Facilities Management,ODEL PLC,Kandy,Full-Time,24/05/2022 ,engineering
86,Project Management Engineer ,KRAMSKI Lanka (Pvt) Limited,Colombo,Full-Time,18/05/2022 ,engineering
87,Bottle Production Officer / Technical Officer - බෝතල් නිශ්පාදන අශ  නිලධාරී/ තාක්ෂණික නිලධාරී ,Janet Lanka (Pvt) Ltd,"Colombo,Kalutara",Full-Time,20/05/2022 ,engineering
88,ලූම් ඔපරේටර් | Loom Operator,Nawaloka Hospitals PLC,Colombo,Full-Time,24/05/2022 ,engineering
89,Car Assembly Plant Vacancies in Finland ,FHS Travels & Tours,"ForeignJob,Island...",Full-Time,24/05/2022 ,engineering
90,Systems Engineer,Abans PLC,Colombo,Full-Time,20/05/2022 ,engineering
91,Unit Manager - Group Corporate Planning and Strategy,Dialog Axiata PLC,Colombo,Full-Time,31/05/2022 ,engineering
92,Deputy to the Chief Executive Officer,Company Name Withheld 518,Colombo,Contract Basis,19/05/2022 ,engineering
93,QA Manager - Katunayake,Ceylon Waste Management Refinery (Private) Limited,"Gampaha,Colombo",Full-Time,23/05/2022 ,engineering
94,Foreman | AMW | Aththidiya ,Associated Motorways (Pvt) Limited (AMW),Colombo,Full-Time,05/06/2022 ,engineering
95,Operation Manager/Operation Engineer - Katunayake | Male,Ceylon Waste Management Refinery (Private) Limited,"Gampaha,Colombo",Full-Time,23/05/2022 ,engineering
96,Project Manager - Enterprise Programme Management Office,Dialog Axiata PLC,Colombo,Full-Time,31/05/2022 ,engineering
97,Engineer - Enterprise Solutions Engineering,Dialog Axiata PLC,Colombo,Full-Time,30/05/2022 ,engineering
98,Technicians,Overseas Realty (Ceylon) PLC,Colombo,Full-Time,19/05/2022 ,engineering
99,Senior Executive - Network and System Provisioning,Dialog Axiata PLC,Colombo,Full-Time,20/05/2022 ,engineering
100,Pre-Sales Engineer,Cabbage Apps,Colombo,Full-Time,19/05/2022 ,engineering
101,Walk In interview : වායු සමීකරණ කාර්මික ශිල්පීන් - A/C Technician,Durdans Hospital,Colombo,Full-Time,19/05/2022 ,engineering
102,Marketing Executive - Matara,Rado Shoe Industries (Pvt) Ltd,Matara,Full-Time,18/05/2022 ,engineering
103,Walk In interview : පින්තාරු ශිල්පීන් - Painter,Durdans Hospital,Colombo,Full-Time,19/05/2022 ,engineering
104,Chemist/Chemical Engineer - Katunayake | Male,Ceylon Waste Management Refinery (Private) Limited,"Gampaha,Colombo",Full-Time,19/05/2022 ,engineering
105,Senior Analyst (Team Lead) – Procurement Merchandiser  | Ja Ela - Ekala,Accenture Lanka,Gampaha,Full-Time,19/05/2022 ,engineering
106,ජලනල කාර්මික ශිල්පීන් - Plumber,Durdans Hospital,Colombo,Full-Time,19/05/2022 ,engineering
107,Design and Site Engineer,Titan Engineering (Pvt) Ltd,Colombo,Full-Time,19/05/2022 ,engineering
108,Technicians & Electricians - Yakkala,Green Light Solar Lanka (Pvt) Ltd,"Colombo,Gampaha",Full-Time,19/05/2022 ,engineering
109,වාහන පින්තාරු කරුවන් | Auto Spray Painters | Ekala,Solex Group of Companies,Gampaha,Full-Time,18/05/2022 ,engineering
110,Branch Manager ,Perera Tyre Service PVT LTD.,Colombo,Full-Time,18/05/2022 ,engineering
111,නුපුහුණු යන්ත්‍ර ක්‍රියාකරු - අවිස්සාවේල්ල ආයතන 1 / Trainee Machine Operator - Avissawella Plant 1  - කාන්තා/Female,Brandix Lanka Ltd,"Colombo,Gampaha",Full-Time,18/05/2022 ,engineering
112,ජම්පර් - Jumper (බ්‍රැන්ඩික්ස් මීරිගම ආයතන අංක 1/Mirigama Plant 1)  - කාන්තා/Female,Brandix Lanka Ltd,Gampaha,Full-Time,18/05/2022 ,engineering
113,Executive - Finance Corporate - LOLC Advanced Technologies Pvt Ltd,LOLC Holdings PLC,Colombo,Full-Time,18/05/2022 ,engineering
114,Consulting D&A - Azure Data Engineer ,EY Global Delivery Services,Colombo,Full-Time,18/05/2022 ,engineering
115,Consulting D&A - SQL/TSQL + (SSIS and/or Informatica and/or Talend) ,EY Global Delivery Services,Colombo,Full-Time,18/05/2022 ,engineering
116,McDonald’s- Saudi Arabia - Maintenance - Male | මැක්ඩොනල්ඩ්ස් - සෞදි අරාබිය - නඩත්තු කිරීම - පුරුෂ,FHS Travels & Tours,"ForeignJob,Island...",Full-Time,18/05/2022 ,engineering
117,Software Engineer / Senior Software Engineer - Java Development,LankaSolution Enterprise (Pvt) Ltd,Colombo,Full-Time,18/05/2022 ,engineering
118,Workshop Foreman / Senior Technicians  / Trainee Technicians ,Avinda Enterprises,Colombo,Full-Time,18/05/2022 ,engineering
119,පුහුණු මැහුම් ශිල්පිණියන් / Trained Machine Operators (MO) - වැලිසර/Welisara  - කාන්තා/Female,Brandix Lanka Ltd,Gampaha,Full-Time,18/05/2022 ,engineering
120,Millwright/Fitter,Solex Group of Companies,"Colombo,Gampaha",Full-Time,18/05/2022 ,engineering
121,යන්ත්‍ර ක්‍රියාකරු - අවිස්සාවේල්ල ආයතන 1 / Machine Operator - Avissawella Plant 1 - කාන්තා/Female,Brandix Lanka Ltd,"Colombo,Gampaha",Full-Time,18/05/2022 ,engineering
122,Power Electrical Technician,Solex Group of Companies,"Colombo,Gampaha",Full-Time,18/05/2022 ,engineering
123,යන්ත්‍ර ක්‍රියාකරු - අවිස්සාවේල්ල ආයතන 2 / Machine Operator - Avissawella Plant 2  - කාන්තා/Female,Brandix Lanka Ltd,"Colombo,Gampaha",Full-Time,18/05/2022 ,engineering
124, නුපුහුණු යන්ත්‍ර ක්‍රියාකරු - Trainee Machine Operators (අවිස්සාවේල්ල ආයතන 2 / Avissawella Plant 2)  - කාන්තා/Female,Brandix Lanka Ltd,"Colombo,Gampaha",Full-Time,18/05/2022 ,engineering
125,Senior Brand Executive/Brand Executive,ODEL PLC,Colombo,Full-Time,18/05/2022 ,engineering
126,යන්ත්‍ර ක්‍රියාකරු - Machine Operators (මීරිගම ආයතන 2/Mirigama Plant 2)  - කාන්තා/Female,Brandix Lanka Ltd,Gampaha,Full-Time,18/05/2022 ,engineering
127,යන්ත්‍ර ක්‍රියාකරු - Machine Operators (බ්‍රැන්ඩික්ස් මීරිගම ආයතන අංක 1 / Mirigama Plant 1) - කාන්තා/Female,Brandix Lanka Ltd,Gampaha,Full-Time,18/05/2022 ,engineering
128,ජම්පර් - Jumper (මීරිගම ආයතන 2/ Mirigama Plant 2) - කාන්තා/Female,Brandix Lanka Ltd,Gampaha,Full-Time,18/05/2022 ,engineering
129, නුපුහුණු යන්ත්‍ර ක්‍රියාකරු - Trainee Machine Operators (මීරිගම ආයතන 2/Mirigama Plant 2)  - කාන්තා/Female,Brandix Lanka Ltd,Gampaha,Full-Time,18/05/2022 ,engineering
