,Title,Employee,Location,type,Expire_date,catogry
72,Electrical / Mechanical Foreman | විදුලි / කාර්මික වැඩ මූලික,Nawaloka Hospitals PLC,Colombo,Full-Time,18/05/2022 ,electronics
73,Electrician,Nawaloka Hospitals PLC,Colombo,Full-Time,18/05/2022 ,electronics
74,Senior Technician / Trainee Technician - Rajagiriya | ජ්‍යෙෂ්ඨ කාර්මික / පුහුණු කාර්මික - රාජගිරිය,Eser Marketing International (Pvt) Ltd,Colombo,Full-Time,18/05/2022 ,electronics
75,Electrician - Male | විදුලි කාර්මිකයා - පිරිමි,Ninehearts,Colombo,Full-Time,18/05/2022 ,electronics
76,Electrical Technician/ විදුලි කාර්මික,Lumiere Textiles (Pvt) Ltd,Gampaha,Full-Time,18/05/2022 ,electronics
77,Executive Sales - Department of Air Conditioning,Rasangi Electricals & Products,Kurunagala,Full-Time,18/05/2022 ,electronics
78,Electronic Technicians,Nawaloka Hospitals PLC,Colombo,Full-Time,18/05/2022 ,electronics
79,Software Engineer / Senior Software Engineer - Java Development,LankaSolution Enterprise (Pvt) Ltd,Colombo,Full-Time,18/05/2022 ,electronics
80,"Assistant Manager - Cloud, IOT and SaaS Services Solution Engineering",Dialog Axiata PLC,Colombo,Full-Time,30/05/2022 ,electronics
81,Specialist - Subscriber Applications and OTT,Dialog Axiata PLC,Colombo,Full-Time,31/05/2022 ,electronics
82,Manufacturing Engineer,AmSafe Birdport (Pvt) Ltd,Colombo,Full-Time,17/05/2022 ,electronics
83,Millwright/Fitter,Solex Group of Companies,"Colombo,Gampaha",Full-Time,18/05/2022 ,electronics
84,A/C Technicians - Male,Royal Hospital (Pvt) Ltd,Colombo,Full-Time,17/05/2022 ,electronics
85,Maintenance Assistant - Male | නඩත්තු සහකාර - පිරිමි,Mega Pay (Pvt) Ltd,Colombo,Full-Time,17/05/2022 ,electronics
86,Project Engineer - Solar,Softlogic Retail (Pvt) Ltd,Colombo,Full-Time,17/05/2022 ,electronics
87,Sales Executive | Kiribathgoda,Softlogic Retail (Pvt) Ltd,Colombo,Full-Time,17/05/2022 ,electronics
88,වායුසමීකරණ සවිකිරීම් හා නඩත්තු කාර්මික ශිල්පීන් - A/C Installation and Service Technician ,Abans PLC,"Colombo,Galle,Anur...",Full-Time,17/05/2022 ,electronics
89,Sales Executive | Kandana,Softlogic Retail (Pvt) Ltd,Colombo,Full-Time,17/05/2022 ,electronics
90,Electronics Senior Technician / Technical Officer,Queens Radio Marine Electronics Pvt Ltd,Colombo,Full-Time,25/05/2022 ,electronics
91,Sales Engineer,Softlogic Retail (Pvt) Ltd,Colombo,Full-Time,25/05/2022 ,electronics
92,Project Manager - New Product and Innovation,Dialog Axiata PLC,Colombo,Full-Time,30/05/2022 ,electronics
93,විදුලි සෝපාන කාර්මිකයින් - Elevator Technician ,Nawaloka Hospitals PLC,Colombo,Full-Time,25/05/2022 ,electronics
94,Assistant Engineer - Regional Planning and Optimization,Dialog Axiata PLC,Colombo,Full-Time,31/05/2022 ,electronics
95,Field Service Technician,DMARK METAL BUTTON CO. LTD,Colombo,Full-Time,25/05/2022 ,electronics
96,නඩත්තු පරික්ෂක - Maintenance Supervisor,ODEL PLC,Colombo,Full-Time,25/05/2022 ,electronics
97,Vacancies at Finland - Car Factory   ,FHS Travels & Tours,"ForeignJob,Island...",Full-Time,25/05/2022 ,electronics
98,Service Coordinator,Eco Solar rays (PVT) Ltd,Colombo,Full-Time,25/05/2022 ,electronics
99,Technical Officer - Western Region CFSS,Dialog Axiata PLC,Colombo,Full-Time,31/05/2022 ,electronics
